Id,Category
33733,1
33734,1
33735,1
33736,1
33737,0
33738,1
33739,2
33740,2
33741,1
33742,2
33743,1
33744,2
33745,3
33746,2
33747,4
33748,4
33749,1
33750,1
33751,1
33752,0
33753,1
33754,4
33755,3
33756,1
33757,1
33758,3
33759,1
33760,2
33761,2
33762,0
33763,4
33764,2
33765,1
33766,3
33767,1
33768,2
33769,1
33770,1
33771,1
33772,2
33773,1
33774,0
33775,2
33776,2
33777,1
33778,1
33779,1
33780,1
33781,1
33782,2
33783,1
33784,2
33785,1
33786,1
33787,4
33788,4
33789,2
33790,2
33791,1
33792,1
33793,2
33794,3
33795,0
33796,1
33797,1
33798,1
33799,0
33800,2
33801,3
33802,1
33803,1
33804,1
33805,1
33806,1
33807,1
33808,2
33809,4
33810,4
33811,2
33812,3
33813,2
33814,3
33815,1
33816,1
33817,1
33818,2
33819,1
33820,1
33821,3
33822,2
33823,2
33824,2
33825,1
33826,1
33827,1
33828,2
33829,2
33830,1
33831,2
33832,1
33833,2
33834,0
33835,3
33836,1
33837,2
33838,1
33839,0
33840,3
33841,1
33842,1
33843,2
33844,2
33845,1
33846,1
33847,3
33848,3
33849,4
33850,1
33851,3
33852,3
33853,1
33854,1
33855,0
33856,3
33857,1
33858,0
33859,4
33860,2
33861,3
33862,2
33863,2
33864,1
33865,4
33866,1
33867,4
33868,1
33869,3
33870,1
33871,1
33872,1
33873,4
33874,3
33875,1
33876,2
33877,3
33878,2
33879,3
33880,0
33881,4
33882,2
33883,1
33884,2
33885,1
33886,0
33887,1
33888,3
33889,0
33890,1
33891,3
33892,0
33893,1
33894,1
33895,1
33896,3
33897,2
33898,4
33899,1
33900,1
33901,2
33902,4
33903,1
33904,2
33905,1
33906,1
33907,2
33908,1
33909,2
33910,0
33911,2
33912,1
33913,2
33914,1
33915,1
33916,1
33917,1
33918,1
33919,3
33920,3
33921,3
33922,3
33923,1
33924,1
33925,1
33926,2
33927,1
33928,1
33929,2
33930,1
33931,1
33932,1
33933,2
33934,1
33935,1
33936,1
33937,2
33938,1
33939,1
33940,2
33941,4
33942,1
33943,1
33944,4
33945,1
33946,1
33947,3
33948,3
33949,2
33950,1
33951,3
33952,2
33953,1
33954,1
33955,3
33956,2
33957,3
33958,1
33959,1
33960,1
33961,3
33962,1
33963,1
33964,0
33965,1
33966,1
33967,1
33968,1
33969,1
33970,1
33971,1
33972,1
33973,0
33974,1
33975,3
33976,1
33977,1
33978,0
33979,3
33980,1
33981,1
33982,1
33983,1
33984,4
33985,4
33986,3
33987,1
33988,2
33989,1
33990,1
33991,4
33992,1
33993,1
33994,1
33995,1
33996,1
33997,1
33998,1
33999,1
34000,1
34001,1
34002,3
34003,1
34004,2
34005,3
34006,1
34007,1
34008,1
34009,1
34010,1
34011,1
34012,0
34013,1
34014,1
34015,3
34016,1
34017,1
34018,3
34019,2
34020,1
34021,2
34022,1
34023,0
34024,0
34025,1
34026,2
34027,1
34028,3
34029,2
34030,2
34031,0
34032,2
34033,1
34034,1
34035,1
34036,2
34037,3
34038,1
34039,1
34040,2
34041,1
34042,1
34043,3
34044,0
34045,1
34046,1
34047,2
34048,1
34049,3
34050,1
34051,3
34052,1
34053,1
34054,2
34055,1
34056,1
34057,1
34058,0
34059,1
34060,2
34061,3
34062,3
34063,1
34064,1
34065,2
34066,1
34067,1
34068,1
34069,1
34070,1
34071,1
34072,1
34073,2
34074,4
34075,1
34076,1
34077,2
34078,1
34079,1
34080,1
34081,1
34082,2
34083,3
34084,1
34085,1
34086,0
34087,1
34088,1
34089,0
34090,3
34091,1
34092,4
34093,0
34094,1
34095,2
34096,2
34097,4
34098,1
34099,1
34100,1
34101,2
34102,1
34103,1
34104,2
34105,1
34106,2
34107,1
34108,1
34109,4
34110,1
34111,1
34112,1
34113,1
34114,1
34115,1
34116,4
34117,1
34118,1
34119,1
34120,1
34121,2
34122,1
34123,3
34124,2
34125,2
34126,1
34127,1
34128,0
34129,3
34130,1
34131,2
34132,3
34133,1
34134,1
34135,1
34136,1
34137,2
34138,1
34139,0
34140,1
34141,2
34142,1
34143,4
34144,2
34145,2
34146,0
34147,1
34148,1
34149,2
34150,1
34151,2
34152,2
34153,3
34154,2
34155,1
34156,1
34157,0
34158,1
34159,3
34160,1
34161,0
34162,1
34163,1
34164,0
34165,1
34166,1
34167,1
34168,1
34169,1
34170,2
34171,4
34172,1
34173,2
34174,1
34175,1
34176,2
34177,2
34178,1
34179,3
34180,0
34181,1
34182,1
34183,1
34184,2
34185,3
34186,3
34187,2
34188,2
34189,1
34190,2
34191,1
34192,1
34193,1
34194,3
34195,2
34196,1
34197,1
34198,1
34199,2
34200,2
34201,0
34202,3
34203,1
34204,0
34205,1
34206,2
34207,1
34208,2
34209,1
34210,1
34211,2
34212,2
34213,3
34214,3
34215,1
34216,3
34217,1
34218,1
34219,2
34220,2
34221,0
34222,1
34223,1
34224,1
34225,3
34226,1
34227,2
34228,2
34229,1
34230,1
34231,3
34232,2
34233,1
34234,1
34235,1
34236,2
34237,1
34238,1
34239,1
34240,1
34241,1
34242,3
34243,2
34244,4
34245,1
34246,1
34247,1
34248,1
34249,4
34250,1
34251,2
34252,2
34253,2
34254,1
34255,1
34256,1
34257,1
34258,3
34259,1
34260,1
34261,2
34262,2
34263,1
34264,3
34265,2
34266,2
34267,1
34268,2
34269,2
34270,3
34271,1
34272,4
34273,1
34274,1
34275,1
34276,2
34277,1
34278,1
34279,1
34280,3
34281,3
34282,1
34283,2
34284,3
34285,1
34286,3
34287,1
34288,1
34289,1
34290,0
34291,1
34292,3
34293,1
34294,2
34295,2
34296,1
34297,1
34298,1
34299,4
34300,2
34301,3
34302,1
34303,3
34304,1
34305,3
34306,1
34307,1
34308,1
34309,1
34310,2
34311,3
34312,2
34313,1
34314,2
34315,1
34316,3
34317,0
34318,2
34319,1
34320,1
34321,3
34322,1
34323,1
34324,4
34325,0
34326,3
34327,3
34328,2
34329,1
34330,3
34331,2
34332,1
34333,4
34334,1
34335,1
34336,3
34337,1
34338,2
34339,1
34340,1
34341,1
34342,1
34343,3
34344,1
34345,1
34346,2
34347,0
34348,2
34349,3
34350,2
34351,1
34352,1
34353,2
34354,2
34355,2
34356,1
34357,2
34358,2
34359,1
34360,2
34361,1
34362,1
34363,2
34364,2
34365,2
34366,1
34367,2
34368,1
34369,1
34370,1
34371,2
34372,3
34373,1
34374,2
34375,1
34376,0
34377,3
34378,3
34379,1
34380,4
34381,3
34382,1
34383,1
34384,1
34385,2
34386,2
34387,1
34388,3
34389,1
34390,2
34391,3
34392,1
34393,1
34394,1
34395,1
34396,0
34397,1
34398,2
34399,1
34400,1
34401,3
34402,1
34403,3
34404,2
34405,3
34406,1
34407,1
34408,4
34409,2
34410,1
34411,1
34412,3
34413,1
34414,1
34415,3
34416,3
34417,1
34418,2
34419,2
34420,3
34421,2
34422,2
34423,3
34424,3
34425,2
34426,3
34427,3
34428,1
34429,1
34430,1
34431,1
34432,1
34433,1
34434,2
34435,3
34436,2
34437,1
34438,1
34439,1
34440,1
34441,1
34442,3
34443,1
34444,2
34445,1
34446,0
34447,0
34448,3
34449,1
34450,1
34451,1
34452,3
34453,1
34454,1
34455,0
34456,3
34457,2
34458,1
34459,2
34460,1
34461,3
34462,3
34463,1
34464,1
34465,1
34466,1
34467,1
34468,2
34469,4
34470,2
34471,2
34472,2
34473,2
34474,1
34475,1
34476,4
34477,3
34478,1
34479,1
34480,1
34481,1
34482,1
34483,3
34484,1
34485,1
34486,1
34487,3
34488,1
34489,3
34490,1
34491,2
34492,1
34493,1
34494,1
34495,2
34496,1
34497,1
34498,1
34499,1
34500,1
34501,3
34502,1
34503,3
34504,4
34505,1
34506,2
34507,1
34508,2
34509,2
34510,1
34511,2
34512,1
34513,1
34514,4
34515,4
34516,4
34517,1
34518,1
34519,3
34520,1
34521,2
34522,1
34523,1
34524,2
34525,1
34526,1
34527,0
34528,3
34529,2
34530,1
34531,1
34532,1
34533,4
34534,2
34535,1
34536,1
34537,4
34538,1
34539,1
34540,0
34541,0
34542,2
34543,2
34544,3
34545,2
34546,1
34547,1
34548,3
34549,1
34550,1
34551,1
34552,1
34553,2
34554,1
34555,2
34556,1
34557,3
34558,1
34559,1
34560,1
34561,1
34562,1
34563,3
34564,1
34565,0
34566,3
34567,1
34568,2
34569,1
34570,1
34571,1
34572,1
34573,1
34574,3
34575,3
34576,3
34577,3
34578,3
34579,3
34580,1
34581,1
34582,2
34583,1
34584,4
34585,1
34586,1
34587,0
34588,2
34589,1
34590,0
34591,1
34592,1
34593,2
34594,2
34595,1
34596,1
34597,1
34598,1
34599,1
34600,2
34601,0
34602,3
34603,1
34604,2
34605,1
34606,2
34607,3
34608,1
34609,3
34610,2
34611,0
34612,1
34613,1
34614,3
34615,2
34616,3
34617,4
34618,3
34619,1
34620,1
34621,1
34622,1
34623,2
34624,2
34625,3
34626,2
34627,1
34628,2
34629,2
34630,1
34631,1
34632,3
34633,1
34634,1
34635,1
34636,3
34637,1
34638,2
34639,3
34640,1
34641,2
34642,1
34643,2
34644,2
34645,1
34646,1
34647,2
34648,2
34649,1
34650,1
34651,2
34652,1
34653,1
34654,3
34655,1
34656,1
34657,1
34658,1
34659,3
34660,3
34661,0
34662,1
34663,3
34664,1
34665,3
34666,1
34667,2
34668,3
34669,2
34670,2
34671,2
34672,2
34673,4
34674,2
34675,2
34676,2
34677,1
34678,1
34679,1
34680,3
34681,1
34682,1
34683,2
34684,3
34685,2
34686,3
34687,1
34688,1
34689,3
34690,2
34691,2
34692,1
34693,3
34694,1
34695,2
34696,4
34697,1
34698,1
34699,1
34700,2
34701,2
34702,2
34703,1
34704,3
34705,1
34706,1
34707,1
34708,1
34709,2
34710,3
34711,1
34712,1
34713,1
34714,4
34715,3
34716,1
34717,1
34718,1
34719,3
34720,1
34721,2
34722,1
34723,1
34724,1
34725,2
34726,1
34727,1
34728,1
34729,1
34730,4
34731,1
34732,1
34733,1
34734,0
34735,1
34736,3
34737,1
34738,3
34739,1
34740,1
34741,2
34742,2
34743,0
34744,1
34745,1
34746,1
34747,1
34748,2
34749,2
34750,2
34751,3
34752,1
34753,1
34754,1
34755,1
34756,1
34757,1
34758,3
34759,4
34760,4
34761,1
34762,1
34763,1
34764,1
34765,1
34766,1
34767,3
34768,4
34769,2
34770,0
34771,2
34772,1
34773,1
34774,1
34775,1
34776,3
34777,1
34778,2
34779,2
34780,4
34781,2
34782,0
34783,1
34784,1
34785,1
34786,3
34787,2
34788,1
34789,2
34790,1
34791,3
34792,1
34793,1
34794,1
34795,2
34796,3
34797,1
34798,2
34799,2
34800,2
34801,2
34802,1
34803,3
34804,1
34805,3
34806,1
34807,1
34808,1
34809,3
34810,4
34811,1
34812,3
34813,2
34814,1
34815,1
34816,1
34817,1
34818,2
34819,1
34820,1
34821,1
34822,1
34823,1
34824,1
34825,1
34826,2
34827,0
34828,1
34829,1
34830,1
34831,1
34832,1
34833,2
34834,1
34835,0
34836,2
34837,1
34838,2
34839,2
34840,2
34841,1
34842,4
34843,2
34844,2
34845,3
34846,3
34847,2
34848,1
34849,4
34850,2
34851,2
34852,3
34853,1
34854,1
34855,1
34856,1
34857,3
34858,2
34859,1
34860,1
34861,1
34862,1
34863,1
34864,1
34865,1
34866,1
34867,3
34868,2
34869,1
34870,1
34871,3
34872,1
34873,1
34874,1
34875,1
34876,3
34877,2
34878,2
34879,1
34880,1
34881,1
34882,1
34883,3
34884,1
34885,1
34886,2
34887,1
34888,2
34889,4
34890,1
34891,3
34892,1
34893,2
34894,3
34895,1
34896,1
34897,1
34898,1
34899,1
34900,3
34901,1
34902,1
34903,3
34904,1
34905,1
34906,0
34907,1
34908,2
34909,3
34910,1
34911,3
34912,0
34913,4
34914,2
34915,1
34916,1
34917,1
34918,1
34919,2
34920,0
34921,2
34922,2
34923,1
34924,1
34925,1
34926,2
34927,1
34928,3
34929,2
34930,1
34931,2
34932,1
34933,2
34934,2
34935,1
34936,2
34937,2
34938,1
34939,1
34940,4
34941,1
34942,2
34943,1
34944,2
34945,1
34946,3
34947,4
34948,1
34949,2
34950,2
34951,1
34952,1
34953,1
34954,2
34955,2
34956,1
34957,1
34958,1
34959,1
34960,2
34961,1
34962,1
34963,1
34964,3
34965,2
34966,1
34967,1
34968,0
34969,1
34970,2
34971,2
34972,1
34973,2
34974,1
34975,2
34976,2
34977,2
34978,4
34979,2
34980,2
34981,1
34982,2
34983,1
34984,1
34985,0
34986,2
34987,0
34988,1
34989,3
34990,2
34991,1
34992,2
34993,2
34994,1
34995,0
34996,3
34997,1
34998,3
34999,1
35000,3
35001,1
35002,4
35003,3
35004,1
35005,1
35006,1
35007,1
35008,2
35009,1
35010,1
35011,2
35012,1
35013,1
35014,1
35015,1
35016,1
35017,1
35018,1
35019,3
35020,1
35021,3
35022,1
35023,1
35024,2
35025,2
35026,3
35027,0
35028,1
35029,1
35030,2
35031,2
35032,1
35033,1
35034,0
35035,1
35036,1
35037,2
35038,2
35039,1
35040,2
35041,1
35042,1
35043,0
35044,3
35045,0
35046,1
35047,2
35048,1
35049,0
35050,1
35051,3
35052,1
35053,0
35054,1
35055,1
35056,3
35057,1
35058,1
35059,3
35060,3
35061,1
35062,1
35063,0
35064,1
35065,1
35066,0
35067,1
35068,0
35069,1
35070,4
35071,1
35072,3
35073,2
35074,1
35075,1
35076,1
35077,2
35078,2
35079,1
35080,1
35081,1
35082,1
35083,3
35084,2
35085,1
35086,1
35087,4
35088,1
35089,1
35090,1
35091,1
35092,1
35093,2
35094,2
35095,1
35096,1
35097,1
35098,1
35099,1
35100,1
35101,0
35102,1
35103,1
35104,0
35105,1
35106,1
35107,3
35108,1
35109,1
35110,2
35111,3
35112,1
35113,1
35114,4
35115,3
35116,3
35117,1
35118,1
35119,2
35120,1
35121,2
35122,1
35123,0
35124,1
35125,1
35126,2
35127,0
35128,2
35129,1
35130,1
35131,1
35132,1
35133,3
35134,0
35135,2
35136,1
35137,2
35138,2
35139,4
35140,2
35141,1
35142,1
35143,2
35144,1
35145,2
35146,2
35147,2
35148,1
35149,1
35150,1
35151,1
35152,1
35153,1
35154,3
35155,1
35156,1
35157,3
35158,1
35159,2
35160,1
35161,4
35162,1
35163,1
35164,1
35165,2
35166,0
35167,3
35168,1
35169,1
35170,2
35171,1
35172,1
35173,1
35174,2
35175,1
35176,1
35177,1
35178,3
35179,3
35180,1
35181,3
35182,1
35183,1
35184,3
35185,1
35186,3
35187,1
35188,3
35189,1
35190,2
35191,3
35192,3
35193,2
35194,1
35195,2
35196,1
35197,1
35198,2
35199,1
35200,1
35201,3
35202,1
35203,1
35204,3
35205,1
35206,2
35207,1
35208,1
35209,2
35210,3
35211,1
35212,1
35213,1
35214,2
35215,1
35216,2
35217,1
35218,2
35219,2
35220,2
35221,1
35222,1
35223,2
35224,4
35225,1
35226,4
35227,2
35228,3
35229,1
35230,1
35231,1
35232,3
35233,3
35234,3
35235,1
35236,4
35237,1
35238,2
35239,2
35240,2
35241,1
35242,1
35243,2
35244,0
35245,2
35246,1
35247,1
35248,3
35249,3
35250,4
35251,2
35252,2
35253,1
35254,2
35255,1
35256,4
35257,1
35258,1
35259,1
35260,3
35261,3
35262,2
35263,2
35264,2
35265,1
35266,2
35267,1
35268,1
35269,2
35270,3
35271,1
35272,2
35273,1
35274,1
35275,1
35276,3
35277,1
35278,1
35279,1
35280,1
35281,4
35282,3
35283,0
35284,1
35285,0
35286,1
35287,1
35288,2
35289,3
35290,1
35291,1
35292,2
35293,2
35294,1
35295,1
35296,2
35297,2
35298,4
35299,1
35300,1
35301,3
35302,2
35303,4
35304,2
35305,1
35306,1
35307,4
35308,3
35309,1
35310,2
35311,1
35312,3
35313,1
35314,1
35315,2
35316,2
35317,2
35318,0
35319,0
35320,1
35321,2
35322,1
35323,2
35324,2
35325,2
35326,3
35327,1
35328,2
35329,1
35330,2
35331,2
35332,2
35333,2
35334,1
35335,1
35336,1
35337,1
35338,2
35339,2
35340,1
35341,1
35342,1
35343,1
35344,1
35345,1
35346,2
35347,1
35348,1
35349,1
35350,0
35351,1
35352,3
35353,1
35354,1
35355,1
35356,1
35357,3
35358,2
35359,1
35360,3
35361,4
35362,1
35363,1
35364,4
35365,2
35366,0
35367,1
35368,4
35369,1
35370,3
35371,1
35372,1
35373,2
35374,1
35375,2
35376,2
35377,3
35378,1
35379,0
35380,3
35381,2
35382,1
35383,1
35384,1
35385,1
35386,1
35387,4
35388,1
35389,1
35390,2
35391,4
35392,3
35393,2
35394,4
35395,2
35396,3
35397,1
35398,0
35399,3
35400,1
35401,1
35402,1
35403,4
35404,1
35405,1
35406,2
35407,3
35408,2
35409,1
35410,1
35411,2
35412,1
35413,3
35414,1
35415,4
35416,3
35417,4
35418,4
35419,1
35420,2
35421,1
35422,1
35423,1
35424,1
35425,2
35426,3
35427,2
35428,0
35429,2
35430,4
35431,1
35432,3
35433,2
35434,3
35435,4
35436,1
35437,2
35438,2
35439,1
35440,3
35441,1
35442,1
35443,1
35444,4
35445,1
35446,1
35447,1
35448,1
35449,2
35450,2
35451,1
35452,1
35453,1
35454,1
35455,3
35456,3
35457,3
35458,1
35459,1
35460,4
35461,2
35462,1
35463,1
35464,2
35465,1
35466,4
35467,1
35468,1
35469,2
35470,2
35471,2
35472,1
35473,3
35474,1
35475,1
35476,1
35477,1
35478,1
35479,1
35480,0
35481,1
35482,2
35483,1
35484,3
35485,1
35486,1
35487,3
35488,2
35489,2
35490,1
35491,3
35492,1
35493,2
35494,2
35495,2
35496,1
35497,2
35498,2
35499,1
35500,1
35501,2
35502,1
35503,1
35504,2
35505,2
35506,3
35507,1
35508,1
35509,1
35510,2
35511,3
35512,1
35513,2
35514,1
35515,0
35516,1
35517,4
35518,3
35519,2
35520,4
35521,3
35522,3
35523,1
35524,1
35525,4
35526,2
35527,3
35528,2
35529,3
35530,3
35531,2
35532,2
35533,1
35534,1
35535,1
35536,2
35537,2
35538,0
35539,1
35540,0
35541,1
35542,1
35543,0
35544,2
35545,4
35546,1
35547,0
35548,1
35549,1
35550,2
35551,1
35552,2
35553,1
35554,1
35555,1
35556,1
35557,2
35558,1
35559,1
35560,3
35561,1
35562,3
35563,3
35564,2
35565,0
35566,3
35567,2
35568,1
35569,3
35570,2
35571,1
35572,1
35573,3
35574,1
35575,3
35576,3
35577,0
35578,1
35579,0
35580,0
35581,1
35582,1
35583,0
35584,1
35585,3
35586,3
35587,1
35588,1
35589,1
35590,1
35591,1
35592,1
35593,1
35594,3
35595,2
35596,3
35597,3
35598,1
35599,2
35600,3
35601,2
35602,2
35603,1
35604,1
35605,0
35606,3
35607,1
35608,1
35609,1
35610,2
35611,2
35612,1
35613,3
35614,3
35615,1
35616,1
35617,3
35618,1
35619,3
35620,1
35621,1
35622,1
35623,1
35624,0
35625,1
35626,1
35627,1
35628,1
35629,1
35630,2
35631,2
35632,1
35633,0
35634,0
35635,2
35636,3
35637,2
35638,2
35639,1
35640,1
35641,1
35642,1
35643,1
35644,1
35645,1
35646,2
35647,1
35648,2
35649,1
35650,1
35651,1
35652,1
35653,1
35654,1
35655,3
35656,1
35657,1
35658,1
35659,1
35660,1
35661,3
35662,4
35663,1
35664,3
35665,2
35666,1
35667,1
35668,1
35669,1
35670,0
35671,4
35672,1
35673,3
35674,2
35675,1
35676,1
35677,1
35678,3
35679,2
35680,1
35681,2
35682,2
35683,1
35684,1
35685,0
35686,3
35687,1
35688,1
35689,1
35690,2
35691,3
35692,3
35693,1
35694,3
35695,1
35696,1
35697,1
35698,4
35699,2
35700,3
35701,1
35702,3
35703,3
35704,3
35705,1
35706,1
35707,3
35708,1
35709,2
35710,1
35711,4
35712,1
35713,2
35714,1
35715,1
35716,1
35717,1
35718,3
35719,1
35720,1
35721,2
35722,2
35723,2
35724,1
35725,1
35726,3
35727,1
35728,2
35729,2
35730,1
35731,1
35732,2
35733,3
35734,2
35735,2
35736,0
35737,1
35738,3
35739,1
35740,1
35741,1
35742,2
35743,2
35744,1
35745,1
35746,1
35747,1
35748,3
35749,1
35750,2
35751,2
35752,1
35753,1
35754,1
35755,1
35756,1
35757,2
35758,2
35759,1
35760,1
35761,2
35762,4
35763,1
35764,4
35765,1
35766,2
35767,1
35768,1
35769,0
35770,3
35771,1
35772,3
35773,1
35774,0
35775,1
35776,2
35777,1
35778,1
35779,1
35780,1
35781,0
35782,3
35783,0
35784,3
35785,2
35786,1
35787,3
35788,2
35789,3
35790,1
35791,1
35792,1
35793,4
35794,1
35795,2
35796,1
35797,1
35798,1
35799,1
35800,1
35801,1
35802,1
35803,1
35804,1
35805,1
35806,1
35807,1
35808,1
35809,1
35810,3
35811,2
35812,1
35813,1
35814,3
35815,1
35816,1
35817,0
35818,3
35819,1
35820,0
35821,1
35822,1
35823,1
35824,2
35825,0
35826,1
35827,1
35828,2
35829,1
35830,4
35831,3
35832,1
35833,1
35834,1
35835,1
35836,3
35837,3
35838,2
35839,1
35840,1
35841,1
35842,1
35843,1
35844,1
35845,3
35846,2
35847,2
35848,3
35849,3
35850,1
35851,1
35852,3
35853,1
35854,2
35855,2
35856,1
35857,1
35858,2
35859,1
35860,0
35861,1
35862,1
35863,2
35864,1
35865,1
35866,1
35867,3
35868,1
35869,3
35870,0
35871,1
35872,1
35873,2
35874,1
35875,1
35876,1
35877,1
35878,1
35879,2
35880,2
35881,3
35882,0
35883,1
35884,1
35885,2
35886,2
35887,0
35888,3
35889,4
35890,2
35891,1
35892,1
35893,3
35894,1
35895,3
35896,1
35897,2
35898,4
35899,2
35900,2
35901,1
35902,1
35903,1
35904,2
35905,4
35906,2
35907,1
35908,1
35909,3
35910,1
35911,1
35912,1
35913,1
35914,2
35915,1
35916,0
35917,1
35918,1
35919,2
35920,3
35921,1
35922,1
35923,3
35924,1
35925,1
35926,1
35927,1
35928,2
35929,2
35930,1
35931,1
35932,1
35933,2
35934,1
35935,2
35936,1
35937,1
35938,3
35939,1
35940,2
35941,1
35942,1
35943,1
35944,2
35945,1
35946,1
35947,3
35948,3
35949,2
35950,1
35951,2
35952,1
35953,1
35954,1
35955,2
35956,2
35957,2
35958,2
35959,1
35960,3
35961,1
35962,2
35963,1
35964,4
35965,1
35966,1
35967,3
35968,1
35969,1
35970,1
35971,1
35972,1
35973,0
35974,2
35975,1
35976,4
35977,1
35978,1
35979,3
35980,1
35981,1
35982,1
35983,2
35984,1
35985,0
35986,1
35987,3
35988,2
35989,1
35990,2
35991,1
35992,2
35993,1
35994,4
35995,1
35996,3
35997,0
35998,1
35999,1
36000,2
36001,2
36002,1
36003,1
36004,2
36005,1
36006,1
36007,1
36008,3
36009,1
36010,1
36011,2
36012,0
36013,3
36014,2
36015,3
36016,1
36017,1
36018,2
36019,3
36020,2
36021,1
36022,3
36023,1
36024,1
36025,1
36026,2
36027,2
36028,2
36029,1
36030,0
36031,1
36032,2
36033,1
36034,4
36035,1
36036,2
36037,1
36038,1
36039,1
36040,3
36041,1
36042,3
36043,3
36044,1
36045,1
36046,2
36047,2
36048,3
36049,3
36050,1
36051,3
36052,1
36053,3
36054,1
36055,1
36056,1
36057,2
36058,2
36059,4
36060,1
36061,1
36062,1
36063,2
36064,3
36065,0
36066,0
36067,3
36068,2
36069,3
36070,3
36071,1
36072,3
36073,0
36074,1
36075,1
36076,1
36077,1
36078,2
36079,2
36080,0
36081,1
36082,1
36083,1
36084,3
36085,1
36086,1
36087,3
36088,1
36089,1
36090,1
36091,1
36092,1
36093,1
36094,1
36095,1
36096,1
36097,1
36098,3
36099,1
36100,2
36101,3
36102,3
36103,1
36104,2
36105,1
36106,1
36107,1
36108,1
36109,1
36110,1
36111,1
36112,2
36113,1
36114,2
36115,1
36116,2
36117,4
36118,1
36119,1
36120,0
36121,4
36122,1
36123,1
36124,2
36125,1
36126,2
36127,1
36128,1
36129,1
36130,1
36131,1
36132,1
36133,1
36134,1
36135,1
36136,3
36137,1
36138,0
36139,1
36140,4
36141,1
36142,0
36143,2
36144,1
36145,1
36146,1
36147,2
36148,2
36149,1
36150,2
36151,2
36152,1
36153,4
36154,3
36155,1
36156,3
36157,3
36158,3
36159,2
36160,1
36161,3
36162,1
36163,1
36164,1
36165,1
36166,4
36167,1
36168,1
36169,1
36170,2
36171,1
36172,1
36173,3
36174,1
36175,2
36176,1
36177,1
36178,1
36179,2
36180,2
36181,2
36182,2
36183,1
36184,1
36185,0
36186,2
36187,1
36188,2
36189,1
36190,2
36191,2
36192,2
36193,2
36194,3
36195,2
36196,1
36197,1
36198,1
36199,1
36200,1
36201,0
36202,1
36203,1
36204,1
36205,1
36206,1
36207,2
36208,1
36209,4
36210,1
36211,1
36212,0
36213,1
36214,0
36215,1
36216,1
36217,4
36218,1
36219,1
36220,1
36221,1
36222,2
36223,1
36224,1
36225,1
36226,1
36227,1
36228,2
36229,1
36230,1
36231,3
36232,1
36233,1
36234,1
36235,0
36236,1
36237,1
36238,3
36239,2
36240,1
36241,1
36242,1
36243,0
36244,4
36245,1
36246,2
36247,2
36248,1
36249,2
36250,1
36251,2
36252,1
36253,1
36254,1
36255,1
36256,1
36257,1
36258,2
36259,2
36260,1
36261,1
36262,1
36263,2
36264,1
36265,2
36266,3
36267,2
36268,2
36269,2
36270,1
36271,1
36272,1
36273,1
36274,2
36275,1
36276,1
36277,1
36278,4
36279,1
36280,4
36281,2
36282,1
36283,1
36284,1
36285,2
36286,1
36287,2
36288,1
36289,1
36290,3
36291,1
36292,4
36293,1
36294,2
36295,1
36296,2
36297,1
36298,2
36299,3
36300,0
36301,2
36302,3
36303,3
36304,1
36305,1
36306,1
36307,1
36308,1
36309,3
36310,1
36311,1
36312,3
36313,2
36314,2
36315,1
36316,2
36317,2
36318,1
36319,1
36320,2
36321,1
36322,1
36323,2
36324,1
36325,3
36326,1
36327,1
36328,1
36329,1
36330,0
36331,1
36332,1
36333,1
36334,1
36335,0
36336,3
36337,1
36338,1
36339,0
36340,2
36341,3
36342,2
36343,1
36344,1
36345,1
36346,1
36347,2
36348,2
36349,1
36350,1
36351,1
36352,2
36353,3
36354,1
36355,1
36356,2
36357,1
36358,2
36359,2
36360,1
36361,0
36362,1
36363,1
36364,1
36365,1
36366,0
36367,1
36368,4
36369,1
36370,3
36371,4
36372,1
36373,3
36374,1
36375,1
36376,2
36377,1
36378,1
36379,4
36380,2
36381,2
36382,1
36383,1
36384,1
36385,1
36386,3
36387,1
36388,1
36389,1
36390,1
36391,2
36392,0
36393,3
36394,1
36395,1
36396,1
36397,1
36398,1
36399,2
36400,2
36401,1
36402,2
36403,4
36404,3
36405,1
36406,2
36407,3
36408,3
36409,2
36410,1
36411,1
36412,2
36413,1
36414,3
36415,1
36416,1
36417,1
36418,1
36419,3
36420,2
36421,2
36422,1
36423,2
36424,0
36425,1
36426,3
36427,1
36428,1
36429,1
36430,0
36431,1
36432,2
36433,1
36434,4
36435,0
36436,3
36437,1
36438,1
36439,3
36440,1
36441,4
36442,0
36443,2
36444,1
36445,1
36446,1
36447,1
36448,1
36449,1
36450,1
36451,3
36452,1
36453,4
36454,1
36455,1
36456,1
36457,3
36458,2
36459,2
36460,2
36461,1
36462,1
36463,2
36464,1
36465,2
36466,3
36467,0
36468,1
36469,3
36470,1
36471,2
36472,1
36473,1
36474,1
36475,1
36476,2
36477,1
36478,3
36479,3
36480,3
36481,1
36482,1
36483,1
36484,2
36485,1
36486,1
36487,1
36488,3
36489,1
36490,2
36491,1
36492,1
36493,0
36494,1
36495,1
36496,2
36497,1
36498,2
36499,2
36500,1
36501,1
36502,1
36503,2
36504,1
36505,2
36506,0
36507,1
36508,2
36509,1
36510,1
36511,3
36512,1
36513,1
36514,0
36515,0
36516,1
36517,1
36518,2
36519,4
36520,3
36521,0
36522,1
36523,1
36524,1
36525,3
36526,3
36527,2
36528,1
36529,1
36530,2
